id,distance,from_node_code,from_node_id,from_node_type,time,to_node_code,to_node_id,to_node_type
136570,5201,C364,364,CUSTOMER,996,C78,78,CUSTOMER
136571,24734,C364,364,CUSTOMER,2003,C79,79,CUSTOMER
136572,9784,C364,364,CUSTOMER,1667,C80,80,CUSTOMER
136573,4365,C364,364,CUSTOMER,756,C81,81,CUSTOMER
136574,4242,C364,364,CUSTOMER,746,C82,82,CUSTOMER
136575,8628,C364,364,CUSTOMER,1619,C83,83,CUSTOMER
136576,19114,C364,364,CUSTOMER,2010,C84,84,CUSTOMER
136577,3397,C364,364,CUSTOMER,694,C85,85,CUSTOMER
136578,5921,C364,364,CUSTOMER,1084,C86,86,CUSTOMER
136585,7835,C364,364,CUSTOMER,1455,C93,93,CUSTOMER
136586,5495,C364,364,CUSTOMER,1010,C94,94,CUSTOMER
136587,8052,C364,364,CUSTOMER,1572,C95,95,CUSTOMER
136588,6604,C364,364,CUSTOMER,1186,C96,96,CUSTOMER
136590,6719,C364,364,CUSTOMER,1174,C98,98,CUSTOMER
136768,5688,C76,76,CUSTOMER,1089,C364,364,CUSTOMER
136769,10234,C77,77,CUSTOMER,1653,C364,364,CUSTOMER
136770,4073,C78,78,CUSTOMER,887,C364,364,CUSTOMER
136771,25132,C79,79,CUSTOMER,2086,C364,364,CUSTOMER
136772,9455,C80,80,CUSTOMER,1650,C364,364,CUSTOMER
136773,2965,C81,81,CUSTOMER,544,C364,364,CUSTOMER
136774,4512,C82,82,CUSTOMER,808,C364,364,CUSTOMER
136775,8410,C83,83,CUSTOMER,1506,C364,364,CUSTOMER
136776,14992,C84,84,CUSTOMER,1611,C364,364,CUSTOMER
136777,3486,C85,85,CUSTOMER,662,C364,364,CUSTOMER
136778,5662,C86,86,CUSTOMER,1019,C364,364,CUSTOMER
136785,6771,C93,93,CUSTOMER,1350,C364,364,CUSTOMER
136786,5804,C94,94,CUSTOMER,1168,C364,364,CUSTOMER
136787,8197,C95,95,CUSTOMER,1658,C364,364,CUSTOMER
136788,5584,C96,96,CUSTOMER,1062,C364,364,CUSTOMER
136790,6408,C98,98,CUSTOMER,1220,C364,364,CUSTOMER
136968,32924,C364,364,CUSTOMER,2731,C101,101,CUSTOMER
136969,43536,C364,364,CUSTOMER,3883,C102,102,CUSTOMER
136970,12128,C364,364,CUSTOMER,1900,C103,103,CUSTOMER
136976,17615,C364,364,CUSTOMER,2593,C109,109,CUSTOMER
136977,33396,C364,364,CUSTOMER,4172,C110,110,CUSTOMER
136978,40895,C364,364,CUSTOMER,4149,C111,111,CUSTOMER
136984,25477,C364,364,CUSTOMER,2438,C117,117,CUSTOMER
136986,7247,C364,364,CUSTOMER,1210,C119,119,CUSTOMER
136987,5903,C364,364,CUSTOMER,603,C120,120,CUSTOMER
136988,7924,C364,364,CUSTOMER,875,C121,121,CUSTOMER
136989,2013,C364,364,CUSTOMER,375,C122,122,CUSTOMER
136990,4278,C364,364,CUSTOMER,839,C123,123,CUSTOMER
136991,3751,C364,364,CUSTOMER,741,C124,124,CUSTOMER
136992,5083,C364,364,CUSTOMER,1023,C125,125,CUSTOMER
137168,28403,C101,101,CUSTOMER,2613,C364,364,CUSTOMER
137169,44363,C102,102,CUSTOMER,3975,C364,364,CUSTOMER
137170,11724,C103,103,CUSTOMER,1934,C364,364,CUSTOMER
137176,18089,C109,109,CUSTOMER,2401,C364,364,CUSTOMER
137177,32643,C110,110,CUSTOMER,3991,C364,364,CUSTOMER
137178,40216,C111,111,CUSTOMER,4027,C364,364,CUSTOMER
137184,25296,C117,117,CUSTOMER,2375,C364,364,CUSTOMER
137186,7099,C119,119,CUSTOMER,1190,C364,364,CUSTOMER
137187,5148,C120,120,CUSTOMER,643,C364,364,CUSTOMER
137188,7636,C121,121,CUSTOMER,854,C364,364,CUSTOMER
137189,2139,C122,122,CUSTOMER,408,C364,364,CUSTOMER
137190,3798,C123,123,CUSTOMER,733,C364,364,CUSTOMER
137191,3374,C124,124,CUSTOMER,619,C364,364,CUSTOMER
137192,4723,C125,125,CUSTOMER,954,C364,364,CUSTOMER
137204,1317,C361,361,CUSTOMER,282,C262,262,CUSTOMER
137368,7058,C364,364,CUSTOMER,1190,C126,126,CUSTOMER
137369,6096,C364,364,CUSTOMER,1141,C127,127,CUSTOMER
137370,5329,C364,364,CUSTOMER,1033,C128,128,CUSTOMER
137371,5863,C364,364,CUSTOMER,1194,C129,129,CUSTOMER
137372,7134,C364,364,CUSTOMER,1317,C130,130,CUSTOMER
137373,2688,C364,364,CUSTOMER,530,C131,131,CUSTOMER
137374,2820,C364,364,CUSTOMER,610,C132,132,CUSTOMER
137375,4514,C364,364,CUSTOMER,799,C133,133,CUSTOMER
137376,3850,C364,364,CUSTOMER,681,C134,134,CUSTOMER
137377,2484,C364,364,CUSTOMER,553,C135,135,CUSTOMER
137378,4171,C364,364,CUSTOMER,724,C136,136,CUSTOMER
137379,6488,C364,364,CUSTOMER,1201,C137,137,CUSTOMER
137404,1783,C262,262,CUSTOMER,310,C361,361,CUSTOMER
137529,568,C362,362,CUSTOMER,161,C262,262,CUSTOMER
137568,6427,C126,126,CUSTOMER,1052,C364,364,CUSTOMER
137569,4094,C127,127,CUSTOMER,862,C364,364,CUSTOMER
137570,5395,C128,128,CUSTOMER,929,C364,364,CUSTOMER
137571,5871,C129,129,CUSTOMER,1089,C364,364,CUSTOMER
137572,5266,C130,130,CUSTOMER,1067,C364,364,CUSTOMER
137573,1704,C131,131,CUSTOMER,383,C364,364,CUSTOMER
137574,2970,C132,132,CUSTOMER,529,C364,364,CUSTOMER
137575,5278,C133,133,CUSTOMER,1073,C364,364,CUSTOMER
137576,4165,C134,134,CUSTOMER,814,C364,364,CUSTOMER
137577,2171,C135,135,CUSTOMER,428,C364,364,CUSTOMER
137578,2421,C136,136,CUSTOMER,463,C364,364,CUSTOMER
137579,5603,C137,137,CUSTOMER,1073,C364,364,CUSTOMER
137729,1264,C262,262,CUSTOMER,228,C362,362,CUSTOMER
137850,1679,C363,363,CUSTOMER,311,C262,262,CUSTOMER
138045,1736,C262,262,CUSTOMER,345,C363,363,CUSTOMER
138134,3368,C366,366,CUSTOMER,601,C1,1,CUSTOMER
138135,4646,C366,366,CUSTOMER,798,C2,2,CUSTOMER
138136,6706,C366,366,CUSTOMER,1143,C3,3,CUSTOMER
138137,2620,C366,366,CUSTOMER,530,C4,4,CUSTOMER
138138,3142,C366,366,CUSTOMER,684,C5,5,CUSTOMER
138139,5061,C366,366,CUSTOMER,973,C6,6,CUSTOMER
138140,6006,C366,366,CUSTOMER,912,C7,7,CUSTOMER
138141,6984,C366,366,CUSTOMER,1218,C8,8,CUSTOMER
138142,11807,C366,366,CUSTOMER,1508,C9,9,CUSTOMER
138143,2138,C366,366,CUSTOMER,508,C10,10,CUSTOMER
138144,10264,C366,366,CUSTOMER,1745,C11,11,CUSTOMER
138145,6387,C366,366,CUSTOMER,981,C12,12,CUSTOMER
138146,7415,C366,366,CUSTOMER,1269,C13,13,CUSTOMER
138147,24650,C366,366,CUSTOMER,2267,C14,14,CUSTOMER
138148,19468,C366,366,CUSTOMER,2237,C15,15,CUSTOMER
138149,16355,C366,366,CUSTOMER,1954,C16,16,CUSTOMER
138330,3243,C1,1,CUSTOMER,579,C366,366,CUSTOMER
138331,5083,C2,2,CUSTOMER,849,C366,366,CUSTOMER
138332,6687,C3,3,CUSTOMER,1138,C366,366,CUSTOMER
138333,2223,C4,4,CUSTOMER,431,C366,366,CUSTOMER
138334,2851,C5,5,CUSTOMER,584,C366,366,CUSTOMER
138335,3860,C6,6,CUSTOMER,710,C366,366,CUSTOMER
138336,5576,C7,7,CUSTOMER,751,C366,366,CUSTOMER
138337,6573,C8,8,CUSTOMER,1103,C366,366,CUSTOMER
138338,11584,C9,9,CUSTOMER,1460,C366,366,CUSTOMER
138339,2422,C10,10,CUSTOMER,426,C366,366,CUSTOMER
138340,9221,C11,11,CUSTOMER,1670,C366,366,CUSTOMER
138341,7446,C12,12,CUSTOMER,1127,C366,366,CUSTOMER
138342,6201,C13,13,CUSTOMER,1015,C366,366,CUSTOMER
138343,25371,C14,14,CUSTOMER,2340,C366,366,CUSTOMER
138344,24324,C15,15,CUSTOMER,2261,C366,366,CUSTOMER
138345,16434,C16,16,CUSTOMER,2020,C366,366,CUSTOMER
138530,9508,C366,366,CUSTOMER,1307,C31,31,CUSTOMER
138531,9711,C366,366,CUSTOMER,1512,C32,32,CUSTOMER
138532,7434,C366,366,CUSTOMER,974,C33,33,CUSTOMER
138533,5262,C366,366,CUSTOMER,866,C34,34,CUSTOMER
138534,5917,C366,366,CUSTOMER,978,C35,35,CUSTOMER
138535,5836,C366,366,CUSTOMER,964,C36,36,CUSTOMER
138536,8030,C366,366,CUSTOMER,1289,C37,37,CUSTOMER
138537,8122,C366,366,CUSTOMER,1087,C38,38,CUSTOMER
138538,5939,C366,366,CUSTOMER,1116,C39,39,CUSTOMER
138539,4283,C366,366,CUSTOMER,732,C40,40,CUSTOMER
138540,3979,C366,366,CUSTOMER,653,C41,41,CUSTOMER
138541,6886,C366,366,CUSTOMER,1318,C42,42,CUSTOMER
138542,6725,C366,366,CUSTOMER,1295,C43,43,CUSTOMER
138543,4891,C366,366,CUSTOMER,944,C44,44,CUSTOMER
138544,3180,C366,366,CUSTOMER,649,C45,45,CUSTOMER
138545,7818,C366,366,CUSTOMER,1543,C46,46,CUSTOMER
138546,7359,C366,366,CUSTOMER,1418,C47,47,CUSTOMER
138547,5156,C366,366,CUSTOMER,998,C48,48,CUSTOMER
138548,3646,C366,366,CUSTOMER,744,C49,49,CUSTOMER
138549,4182,C366,366,CUSTOMER,733,C50,50,CUSTOMER
138726,9616,C31,31,CUSTOMER,1245,C366,366,CUSTOMER
138727,11958,C32,32,CUSTOMER,1482,C366,366,CUSTOMER
138728,7593,C33,33,CUSTOMER,909,C366,366,CUSTOMER
138729,5036,C34,34,CUSTOMER,855,C366,366,CUSTOMER
138730,5691,C35,35,CUSTOMER,960,C366,366,CUSTOMER
138731,5564,C36,36,CUSTOMER,957,C366,366,CUSTOMER
138732,7004,C37,37,CUSTOMER,1210,C366,366,CUSTOMER
138733,8131,C38,38,CUSTOMER,969,C366,366,CUSTOMER
138734,5688,C39,39,CUSTOMER,1035,C366,366,CUSTOMER
138735,4018,C40,40,CUSTOMER,705,C366,366,CUSTOMER
138736,3444,C41,41,CUSTOMER,655,C366,366,CUSTOMER
138737,6944,C42,42,CUSTOMER,1342,C366,366,CUSTOMER
138738,6514,C43,43,CUSTOMER,1253,C366,366,CUSTOMER
138739,5129,C44,44,CUSTOMER,990,C366,366,CUSTOMER
138740,2121,C45,45,CUSTOMER,431,C366,366,CUSTOMER
138741,7412,C46,46,CUSTOMER,1478,C366,366,CUSTOMER
138742,6953,C47,47,CUSTOMER,1330,C366,366,CUSTOMER
138743,4664,C48,48,CUSTOMER,834,C366,366,CUSTOMER
138744,3293,C49,49,CUSTOMER,620,C366,366,CUSTOMER
138745,3913,C50,50,CUSTOMER,722,C366,366,CUSTOMER
138781,0,C361,361,CUSTOMER,0,C361,361,CUSTOMER
138782,749,C361,361,CUSTOMER,121,C362,362,CUSTOMER
138783,2180,C361,361,CUSTOMER,394,C363,363,CUSTOMER
138784,4923,C361,361,CUSTOMER,933,C364,364,CUSTOMER
138786,6078,C361,361,CUSTOMER,1109,C366,366,CUSTOMER
138787,9756,C361,361,CUSTOMER,1209,D1,1,DEPOT
138788,4806,C361,361,CUSTOMER,820,D2,2,DEPOT
138789,15908,C361,361,CUSTOMER,1437,D3,3,DEPOT
138790,25818,C361,361,CUSTOMER,2253,D4,4,DEPOT
138791,2087,C361,361,CUSTOMER,427,D5,5,DEPOT
138912,3139,C366,366,CUSTOMER,565,C51,51,CUSTOMER
138913,6586,C366,366,CUSTOMER,1259,C52,52,CUSTOMER
138914,2282,C366,366,CUSTOMER,399,C53,53,CUSTOMER
138915,4318,C366,366,CUSTOMER,932,C54,54,CUSTOMER
138916,3210,C366,366,CUSTOMER,690,C55,55,CUSTOMER
138917,2608,C366,366,CUSTOMER,612,C56,56,CUSTOMER
138918,2362,C366,366,CUSTOMER,504,C57,57,CUSTOMER
138919,2277,C366,366,CUSTOMER,542,C58,58,CUSTOMER
138920,5332,C366,366,CUSTOMER,1075,C59,59,CUSTOMER
138921,4561,C366,366,CUSTOMER,930,C60,60,CUSTOMER
138923,4508,C366,366,CUSTOMER,968,C62,62,CUSTOMER
138924,2323,C366,366,CUSTOMER,507,C63,63,CUSTOMER
138925,1340,C366,366,CUSTOMER,362,C64,64,CUSTOMER
138926,8337,C366,366,CUSTOMER,1580,C65,65,CUSTOMER
138927,7193,C366,366,CUSTOMER,909,C66,66,CUSTOMER
138928,1607,C366,366,CUSTOMER,329,C67,67,CUSTOMER
138929,5432,C366,366,CUSTOMER,986,C68,68,CUSTOMER
138930,1574,C366,366,CUSTOMER,448,C69,69,CUSTOMER
138931,9116,C366,366,CUSTOMER,1202,C70,70,CUSTOMER
138932,7311,C366,366,CUSTOMER,1237,C71,71,CUSTOMER
138933,4150,C366,366,CUSTOMER,742,C72,72,CUSTOMER
138934,2058,C366,366,CUSTOMER,517,C73,73,CUSTOMER
138935,7438,C366,366,CUSTOMER,1022,C74,74,CUSTOMER
138936,10344,C366,366,CUSTOMER,1192,C75,75,CUSTOMER
138973,3150,C363,363,CUSTOMER,494,C361,361,CUSTOMER
138974,5992,C364,364,CUSTOMER,1125,C361,361,CUSTOMER
138976,7396,C366,366,CUSTOMER,938,C361,361,CUSTOMER
138977,6763,D1,1,DEPOT,888,C361,361,CUSTOMER
138978,5669,D2,2,DEPOT,702,C361,361,CUSTOMER
138979,15808,D3,3,DEPOT,1427,C361,361,CUSTOMER
138980,19126,D4,4,DEPOT,2380,C361,361,CUSTOMER
138981,2680,D5,5,DEPOT,502,C361,361,CUSTOMER
139092,2257,C362,362,CUSTOMER,407,C361,361,CUSTOMER
139093,0,C362,362,CUSTOMER,0,C362,362,CUSTOMER
139094,1961,C362,362,CUSTOMER,367,C363,363,CUSTOMER
139095,4716,C362,362,CUSTOMER,813,C364,364,CUSTOMER
139097,5329,C362,362,CUSTOMER,987,C366,366,CUSTOMER
139100,9900,C362,362,CUSTOMER,1307,D1,1,DEPOT
139101,4057,C362,362,CUSTOMER,698,D2,2,DEPOT
139102,15159,C362,362,CUSTOMER,1316,D3,3,DEPOT
139103,25069,C362,362,CUSTOMER,2132,D4,4,DEPOT
139104,2778,C362,362,CUSTOMER,516,D5,5,DEPOT
139105,2810,C51,51,CUSTOMER,511,C366,366,CUSTOMER
139106,6574,C52,52,CUSTOMER,1248,C366,366,CUSTOMER
139107,1246,C53,53,CUSTOMER,250,C366,366,CUSTOMER
139108,3681,C54,54,CUSTOMER,742,C366,366,CUSTOMER
139109,2919,C55,55,CUSTOMER,585,C366,366,CUSTOMER
139110,2646,C56,56,CUSTOMER,587,C366,366,CUSTOMER
139111,2556,C57,57,CUSTOMER,431,C366,366,CUSTOMER
139112,1978,C58,58,CUSTOMER,446,C366,366,CUSTOMER
139113,4871,C59,59,CUSTOMER,984,C366,366,CUSTOMER
139114,4049,C60,60,CUSTOMER,785,C366,366,CUSTOMER
139116,4681,C62,62,CUSTOMER,820,C366,366,CUSTOMER
139117,1544,C63,63,CUSTOMER,335,C366,366,CUSTOMER
139118,1818,C64,64,CUSTOMER,420,C366,366,CUSTOMER
139119,6866,C65,65,CUSTOMER,1351,C366,366,CUSTOMER
139120,6282,C66,66,CUSTOMER,1138,C366,366,CUSTOMER
139121,2143,C67,67,CUSTOMER,506,C366,366,CUSTOMER
139122,4002,C68,68,CUSTOMER,786,C366,366,CUSTOMER
139123,1168,C69,69,CUSTOMER,289,C366,366,CUSTOMER
139124,9231,C70,70,CUSTOMER,1132,C366,366,CUSTOMER
139125,8304,C71,71,CUSTOMER,1242,C366,366,CUSTOMER
139126,4891,C72,72,CUSTOMER,913,C366,366,CUSTOMER
139127,2052,C73,73,CUSTOMER,506,C366,366,CUSTOMER
139128,7781,C74,74,CUSTOMER,984,C366,366,CUSTOMER
139129,8428,C75,75,CUSTOMER,1162,C366,366,CUSTOMER
139292,5474,C364,364,CUSTOMER,1044,C362,362,CUSTOMER
139297,7512,D1,1,DEPOT,1009,C362,362,CUSTOMER
139298,6418,D2,2,DEPOT,823,C362,362,CUSTOMER
139299,16557,D3,3,DEPOT,1549,C362,362,CUSTOMER
139300,19875,D4,4,DEPOT,2501,C362,362,CUSTOMER
139301,2161,D5,5,DEPOT,432,C362,362,CUSTOMER
139302,8865,C366,366,CUSTOMER,1201,C76,76,CUSTOMER
139303,7812,C366,366,CUSTOMER,1261,C77,77,CUSTOMER
139304,3004,C366,366,CUSTOMER,652,C78,78,CUSTOMER
139305,15946,C366,366,CUSTOMER,2041,C79,79,CUSTOMER
139306,7587,C366,366,CUSTOMER,1322,C80,80,CUSTOMER
139307,911,C366,366,CUSTOMER,195,C81,81,CUSTOMER
139308,5630,C366,366,CUSTOMER,928,C82,82,CUSTOMER
139309,9172,C366,366,CUSTOMER,1441,C83,83,CUSTOMER
139310,15366,C366,366,CUSTOMER,1576,C84,84,CUSTOMER
139311,4143,C366,366,CUSTOMER,804,C85,85,CUSTOMER
139312,3724,C366,366,CUSTOMER,739,C86,86,CUSTOMER
139319,7500,C366,366,CUSTOMER,1529,C93,93,CUSTOMER
139320,5524,C366,366,CUSTOMER,1106,C94,94,CUSTOMER
139321,10104,C366,366,CUSTOMER,1607,C95,95,CUSTOMER
139322,6633,C366,366,CUSTOMER,1282,C96,96,CUSTOMER
139324,6409,C366,366,CUSTOMER,1247,C98,98,CUSTOMER
139338,4129,C364,364,CUSTOMER,886,C262,262,CUSTOMER
139413,2174,C363,363,CUSTOMER,352,C362,362,CUSTOMER
139414,0,C363,363,CUSTOMER,0,C363,363,CUSTOMER
139415,4085,C363,363,CUSTOMER,780,C364,364,CUSTOMER
139417,7168,C363,363,CUSTOMER,1019,C366,366,CUSTOMER
139420,11107,C363,363,CUSTOMER,1405,D1,1,DEPOT
139421,5612,C363,363,CUSTOMER,653,D2,2,DEPOT
139422,15592,C363,363,CUSTOMER,1309,D3,3,DEPOT
139423,25502,C363,363,CUSTOMER,2126,D4,4,DEPOT
139424,1779,C363,363,CUSTOMER,331,D5,5,DEPOT
139500,8987,C76,76,CUSTOMER,1252,C366,366,CUSTOMER
139501,8679,C77,77,CUSTOMER,1397,C366,366,CUSTOMER
139502,2701,C78,78,CUSTOMER,602,C366,366,CUSTOMER
139503,15592,C79,79,CUSTOMER,1993,C366,366,CUSTOMER
139504,7479,C80,80,CUSTOMER,1332,C366,366,CUSTOMER
139505,978,C81,81,CUSTOMER,247,C366,366,CUSTOMER
139506,5721,C82,82,CUSTOMER,991,C366,366,CUSTOMER
139507,7724,C83,83,CUSTOMER,1247,C366,366,CUSTOMER
139508,13309,C84,84,CUSTOMER,1456,C366,366,CUSTOMER
139509,4099,C85,85,CUSTOMER,836,C366,366,CUSTOMER
139510,3685,C86,86,CUSTOMER,700,C366,366,CUSTOMER
139517,6322,C93,93,CUSTOMER,1285,C366,366,CUSTOMER
139518,4943,C94,94,CUSTOMER,968,C366,366,CUSTOMER
139519,9349,C95,95,CUSTOMER,1529,C366,366,CUSTOMER
139520,5135,C96,96,CUSTOMER,997,C366,366,CUSTOMER
139522,5959,C98,98,CUSTOMER,1155,C366,366,CUSTOMER
139536,4491,C262,262,CUSTOMER,791,C364,364,CUSTOMER
139614,6389,C366,366,CUSTOMER,879,C363,363,CUSTOMER
139617,8164,D1,1,DEPOT,1228,C363,363,CUSTOMER
139618,4686,D2,2,DEPOT,564,C363,363,CUSTOMER
139619,14852,D3,3,DEPOT,1233,C363,363,CUSTOMER
139620,24823,D4,4,DEPOT,2105,C363,363,CUSTOMER
139621,1480,D5,5,DEPOT,308,C363,363,CUSTOMER
139697,25468,C366,366,CUSTOMER,2375,C101,101,CUSTOMER
139698,41024,C366,366,CUSTOMER,3586,C102,102,CUSTOMER
139699,9931,C366,366,CUSTOMER,1555,C103,103,CUSTOMER
139705,14512,C366,366,CUSTOMER,2096,C109,109,CUSTOMER
139706,30292,C366,366,CUSTOMER,3675,C110,110,CUSTOMER
139707,37792,C366,366,CUSTOMER,3652,C111,111,CUSTOMER
139713,21728,C366,366,CUSTOMER,2003,C117,117,CUSTOMER
139715,8634,C366,366,CUSTOMER,1392,C119,119,CUSTOMER
139716,8292,C366,366,CUSTOMER,1083,C120,120,CUSTOMER
139717,10314,C366,366,CUSTOMER,1355,C121,121,CUSTOMER
139718,4539,C366,366,CUSTOMER,781,C122,122,CUSTOMER
139719,2081,C366,366,CUSTOMER,494,C123,123,CUSTOMER
139720,1555,C366,366,CUSTOMER,396,C124,124,CUSTOMER
139721,2886,C366,366,CUSTOMER,678,C125,125,CUSTOMER
139897,26720,C101,101,CUSTOMER,2458,C366,366,CUSTOMER
139898,43147,C102,102,CUSTOMER,3843,C366,366,CUSTOMER
139899,10334,C103,103,CUSTOMER,1640,C366,366,CUSTOMER
139905,15453,C109,109,CUSTOMER,2212,C366,366,CUSTOMER
139906,30615,C110,110,CUSTOMER,3645,C366,366,CUSTOMER
139907,38827,C111,111,CUSTOMER,3733,C366,366,CUSTOMER
139913,23613,C117,117,CUSTOMER,2220,C366,366,CUSTOMER
139915,7572,C119,119,CUSTOMER,1313,C366,366,CUSTOMER
139916,7517,C120,120,CUSTOMER,999,C366,366,CUSTOMER
139917,10005,C121,121,CUSTOMER,1211,C366,366,CUSTOMER
139918,4508,C122,122,CUSTOMER,764,C366,366,CUSTOMER
139919,1733,C123,123,CUSTOMER,384,C366,366,CUSTOMER
139920,1216,C124,124,CUSTOMER,287,C366,366,CUSTOMER
139921,3255,C125,125,CUSTOMER,591,C366,366,CUSTOMER
140097,4861,C366,366,CUSTOMER,845,C126,126,CUSTOMER
140098,3869,C366,366,CUSTOMER,855,C127,127,CUSTOMER
140099,3683,C366,366,CUSTOMER,747,C128,128,CUSTOMER
140100,3796,C366,366,CUSTOMER,843,C129,129,CUSTOMER
140101,4617,C366,366,CUSTOMER,965,C130,130,CUSTOMER
140102,2251,C366,366,CUSTOMER,464,C131,131,CUSTOMER
140103,1836,C366,366,CUSTOMER,452,C132,132,CUSTOMER
140104,4544,C366,366,CUSTOMER,895,C133,133,CUSTOMER
140105,3631,C366,366,CUSTOMER,717,C134,134,CUSTOMER
140106,1797,C366,366,CUSTOMER,422,C135,135,CUSTOMER
140107,590,C366,366,CUSTOMER,156,C136,136,CUSTOMER
140108,3889,C366,366,CUSTOMER,762,C137,137,CUSTOMER
140297,4450,C126,126,CUSTOMER,733,C366,366,CUSTOMER
140298,3233,C127,127,CUSTOMER,661,C366,366,CUSTOMER
140299,3432,C128,128,CUSTOMER,582,C366,366,CUSTOMER
140300,3908,C129,129,CUSTOMER,742,C366,366,CUSTOMER
140301,4379,C130,130,CUSTOMER,833,C366,366,CUSTOMER
140302,1978,C131,131,CUSTOMER,407,C366,366,CUSTOMER
140303,813,C132,132,CUSTOMER,193,C366,366,CUSTOMER
140304,4417,C133,133,CUSTOMER,873,C366,366,CUSTOMER
140305,3304,C134,134,CUSTOMER,614,C366,366,CUSTOMER
140306,2105,C135,135,CUSTOMER,496,C366,366,CUSTOMER
140307,590,C136,136,CUSTOMER,163,C366,366,CUSTOMER
140308,3267,C137,137,CUSTOMER,689,C366,366,CUSTOMER
140934,3315,C364,364,CUSTOMER,704,C363,363,CUSTOMER
140935,0,C364,364,CUSTOMER,0,C364,364,CUSTOMER
140937,3070,C364,364,CUSTOMER,635,C366,366,CUSTOMER
140944,13387,C364,364,CUSTOMER,1637,D1,1,DEPOT
140945,4583,C364,364,CUSTOMER,798,D2,2,DEPOT
140946,15566,C364,364,CUSTOMER,1779,D3,3,DEPOT
141143,9038,D1,1,DEPOT,1327,C364,364,CUSTOMER
141144,3237,D2,2,DEPOT,664,C364,364,CUSTOMER
141145,13900,D3,3,DEPOT,1486,C364,364,CUSTOMER
141321,12882,C364,364,CUSTOMER,1984,D4,4,DEPOT
141322,4843,C364,364,CUSTOMER,944,D5,5,DEPOT
141497,13677,D4,4,DEPOT,1952,C364,364,CUSTOMER
141498,4466,D5,5,DEPOT,927,C364,364,CUSTOMER
142016,7000,C366,366,CUSTOMER,983,C262,262,CUSTOMER
142216,5104,C262,262,CUSTOMER,966,C366,366,CUSTOMER
143616,8145,C366,366,CUSTOMER,1059,C362,362,CUSTOMER
143618,2692,C366,366,CUSTOMER,593,C364,364,CUSTOMER
143620,0,C366,366,CUSTOMER,0,C366,366,CUSTOMER
144006,10875,C366,366,CUSTOMER,1340,D1,1,DEPOT
144007,2072,C366,366,CUSTOMER,501,D2,2,DEPOT
144008,11817,C366,366,CUSTOMER,1345,D3,3,DEPOT
144009,11832,C366,366,CUSTOMER,1672,D4,4,DEPOT
144010,7958,C366,366,CUSTOMER,1082,D5,5,DEPOT
144188,7822,D1,1,DEPOT,1195,C366,366,CUSTOMER
144189,2694,D2,2,DEPOT,653,C366,366,CUSTOMER
144190,12218,D3,3,DEPOT,1331,C366,366,CUSTOMER
144191,11700,D4,4,DEPOT,1633,C366,366,CUSTOMER
144192,7601,D5,5,DEPOT,1124,C366,366,CUSTOMER
216364,27476,C262,262,CUSTOMER,2164,D6,6,DEPOT
216343,23154,C16,16,CUSTOMER,2832,D8,8,DEPOT
216342,25384,C15,15,CUSTOMER,2919,D8,8,DEPOT
216341,14797,C14,14,CUSTOMER,1666,D8,8,DEPOT
216340,4572,C13,13,CUSTOMER,702,D8,8,DEPOT
216339,13962,C12,12,CUSTOMER,1986,D8,8,DEPOT
216338,2827,C11,11,CUSTOMER,412,D8,8,DEPOT
216337,8097,C10,10,CUSTOMER,1219,D8,8,DEPOT
216336,5293,C9,9,CUSTOMER,801,D8,8,DEPOT
216335,4218,C8,8,CUSTOMER,631,D8,8,DEPOT
216334,8327,C7,7,CUSTOMER,1381,D8,8,DEPOT
216333,6405,C6,6,CUSTOMER,1054,D8,8,DEPOT
216332,6458,C5,5,CUSTOMER,1144,D8,8,DEPOT
216331,7829,C4,4,CUSTOMER,1274,D8,8,DEPOT
216330,7836,C3,3,CUSTOMER,1290,D8,8,DEPOT
216329,6465,C2,2,CUSTOMER,992,D8,8,DEPOT
216328,6608,C1,1,CUSTOMER,1114,D8,8,DEPOT
216327,42090,D7,7,DEPOT,3081,C75,75,CUSTOMER
216326,31338,D7,7,DEPOT,3025,C74,74,CUSTOMER
216325,33991,D7,7,DEPOT,2506,C73,73,CUSTOMER
216324,35908,D7,7,DEPOT,2726,C72,72,CUSTOMER
216323,29240,D7,7,DEPOT,2222,C71,71,CUSTOMER
216322,30341,D7,7,DEPOT,2914,C70,70,CUSTOMER
216321,36066,D7,7,DEPOT,2876,C69,69,CUSTOMER
216320,26948,D7,7,DEPOT,2537,C68,68,CUSTOMER
216319,33606,D7,7,DEPOT,2503,C67,67,CUSTOMER
216318,38887,D7,7,DEPOT,2933,C66,66,CUSTOMER
216317,25035,D7,7,DEPOT,2255,C65,65,CUSTOMER
216316,35766,D7,7,DEPOT,2770,C64,64,CUSTOMER
216315,34667,D7,7,DEPOT,2645,C63,63,CUSTOMER
216314,40196,D7,7,DEPOT,3076,C62,62,CUSTOMER
216312,28985,D7,7,DEPOT,2785,C60,60,CUSTOMER
216311,27224,D7,7,DEPOT,2763,C59,59,CUSTOMER
216310,35700,D7,7,DEPOT,2774,C58,58,CUSTOMER
216309,36853,D7,7,DEPOT,2933,C57,57,CUSTOMER
216308,29140,D7,7,DEPOT,2890,C56,56,CUSTOMER
216307,28318,D7,7,DEPOT,2686,C55,55,CUSTOMER
216306,28587,D7,7,DEPOT,2721,C54,54,CUSTOMER
216305,36453,D7,7,DEPOT,2801,C53,53,CUSTOMER
